,SFC,OPERATION,Unique concatenate(DESCRIPTION),Unique concatenate(ITEM_GROUP),Unique count(DESCRIPTION),ITEM_NO,QTY,ROUTER,STEP_ID,RESRCE,WORK_CENTER,QTY_STARTED,QTY_COMPLETED,QTY_DONE,QTY_SCRAPPED,QTY_NON_CONFORMED,ELAPSED_TIME,ELAPSED_QUEUE_TIME,PREVIOUS_RESOURCE_BO,SFC_DONE,SHOP_ORDER_BO,DATE_TIME,ITEM_DESCRIPTION,ITEM_TYPE,OPERATION_DESCRIPTION,TYPE,SPECIAL_INSTRUCTION,RESOURCE_DESCRIPTION,SETUP_STATE,SETUP_DESCRIPTION,WORKCENTER_DESCRIPTION,WC_CATEGORY,WC_TYPE,SHOP_ORDER,QTY_ORDERED,QTY_RELEASED,QTY_DONE_SO,CUSTOMER,TRANSFER_SITE,PROCESSING_TIME_SECS,WAITING_TIME_SECS,DESCRIPTION,case:concept:name,concept:name,org:resource,time:timestamp
2,846267008,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,8885,92715,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",01-06-2020 11:43:32,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.885,92.715,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,01-06-2020 11:43:32
3,846267008,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,4214,4078,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",01-06-2020 11:45:12,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.214,4.078,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,01-06-2020 11:45:12
4,846267008,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,7623,14131,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",01-06-2020 11:45:20,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,7.623,14.131,Monti2 Ve,A010206,A012300Falz auflegen,3631,01-06-2020 11:45:20
5,846267008,A012500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,70,3760,A010206,1,1,0,0,0,13094,18836,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60840244",01-06-2020 11:45:41,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler vorbördeln,N,,Station 3.11 Vorbördeln Nr. 2,O, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,13.094,18.836,Monti2 Ve,A010206,A012500Zähler vorbördeln,3760,01-06-2020 11:45:41
6,846267008,A012600,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,80,3864,A010206,1,1,0,0,0,9712,4008,"ResourceBO:0001,3760",False,"ShopOrderBO:0001,60840244",01-06-2020 11:46:12,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler fertigbördeln,N,,Station 3.11 Fertigbördeln Nr. 2,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,9.712,4.008,Monti2 Ve,A010206,A012600Zähler fertigbördeln,3864,01-06-2020 11:46:12
7,846267008,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,18372,33281,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",01-06-2020 11:46:25,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,18.372,33.281,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,01-06-2020 11:46:25
8,846267008,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,3,43574,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",01-06-2020 11:47:16,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.003,43.574,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,01-06-2020 11:47:16
9,846267008,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,43909,43891,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",01-06-2020 11:47:59,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,43.909,43.891,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,01-06-2020 11:47:59
10,846267008,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,3,13847,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",01-06-2020 11:49:25,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,13.847,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,01-06-2020 11:49:25
0,846335446,A011350,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,10,4535,A010204,1,1,0,0,0,4003,1997,,False,"ShopOrderBO:0001,60840244",01-06-2020 11:40:58,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Ventil verschrauben,N,,Ventilmontage Gaszähler AP 4,S,,Ventilmontage,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.003,1.997,Monti2 Ve,A010204,A011350Ventil verschrauben,4535,01-06-2020 11:40:58
1,846335446,A011900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,30,3862,A0102,1,1,0,0,0,4,210801,"ResourceBO:0001,4536",False,"ShopOrderBO:0001,60840244",01-06-2020 11:41:03,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Messwerk einsetzen,N,,Station 4.01.01 Ventilm. Handauflagepl.,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.004,210.801,Monti2 Ve,A0102,A011900Messwerk einsetzen,3862,01-06-2020 11:41:03
2,846335446,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,8822,90388,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",01-06-2020 11:44:33,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.822,90.388,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,01-06-2020 11:44:33
3,846335446,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,4109,3928,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",01-06-2020 11:46:11,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.109,3.928,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,01-06-2020 11:46:11
4,846335446,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,7860,13965,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",01-06-2020 11:46:18,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,7.86,13.965,Monti2 Ve,A010206,A012300Falz auflegen,3631,01-06-2020 11:46:18
5,846335446,A012500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,70,3760,A010206,1,1,0,0,0,13467,18687,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60840244",01-06-2020 11:46:38,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler vorbördeln,N,,Station 3.11 Vorbördeln Nr. 2,O, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,13.467,18.687,Monti2 Ve,A010206,A012500Zähler vorbördeln,3760,01-06-2020 11:46:38
6,846335446,A012600,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,80,3864,A010206,1,1,0,0,0,9923,3937,"ResourceBO:0001,3760",False,"ShopOrderBO:0001,60840244",01-06-2020 11:47:09,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler fertigbördeln,N,,Station 3.11 Fertigbördeln Nr. 2,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,9.923,3.937,Monti2 Ve,A010206,A012600Zähler fertigbördeln,3864,01-06-2020 11:47:09
7,846335446,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,18503,32319,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",01-06-2020 11:47:21,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,18.503,32.319,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,01-06-2020 11:47:21
8,846335446,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,3,44808,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",01-06-2020 11:48:11,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.003,44.808,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,01-06-2020 11:48:11
9,846335446,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,44417,42337,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",01-06-2020 11:48:55,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,44.417,42.337,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,01-06-2020 11:48:55
10,846335446,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,4,13911,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",01-06-2020 11:50:21,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.004,13.911,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,01-06-2020 11:50:21
0,846989767,A011350,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,10,4535,A010204,1,1,0,0,0,4015,2027,,False,"ShopOrderBO:0001,60840244",01-06-2020 11:42:58,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Ventil verschrauben,N,,Ventilmontage Gaszähler AP 4,S,,Ventilmontage,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.015,2.027,Monti2 Ve,A010204,A011350Ventil verschrauben,4535,01-06-2020 11:42:58
1,846989767,A011900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,30,3862,A0102,1,1,0,0,0,4,212454,"ResourceBO:0001,4536",False,"ShopOrderBO:0001,60840244",01-06-2020 11:43:04,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Messwerk einsetzen,N,,Station 4.01.01 Ventilm. Handauflagepl.,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.004,212.454,Monti2 Ve,A0102,A011900Messwerk einsetzen,3862,01-06-2020 11:43:04
2,846989767,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,8927,90632,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",01-06-2020 11:46:36,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.927,90.632,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,01-06-2020 11:46:36
3,846989767,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,4198,3977,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",01-06-2020 11:48:14,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.198,3.977,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,01-06-2020 11:48:14
4,846989767,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,7700,13924,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",01-06-2020 11:48:21,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,7.7,13.924,Monti2 Ve,A010206,A012300Falz auflegen,3631,01-06-2020 11:48:21
5,846989767,A012500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,70,3760,A010206,1,1,0,0,0,13161,18930,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60840244",01-06-2020 11:48:41,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler vorbördeln,N,,Station 3.11 Vorbördeln Nr. 2,O, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,13.161,18.93,Monti2 Ve,A010206,A012500Zähler vorbördeln,3760,01-06-2020 11:48:41
6,846989767,A012600,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,80,3864,A010206,1,1,0,0,0,9954,3971,"ResourceBO:0001,3760",False,"ShopOrderBO:0001,60840244",01-06-2020 11:49:12,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler fertigbördeln,N,,Station 3.11 Fertigbördeln Nr. 2,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,9.954,3.971,Monti2 Ve,A010206,A012600Zähler fertigbördeln,3864,01-06-2020 11:49:12
7,846989767,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,18870,33645,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",01-06-2020 11:49:24,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,18.87,33.645,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,01-06-2020 11:49:24
8,846989767,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,4,43561,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",01-06-2020 11:50:15,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.004,43.561,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,01-06-2020 11:50:15
9,846989767,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,45095,42834,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",01-06-2020 11:50:58,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,45.095,42.834,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,01-06-2020 11:50:58
10,846989767,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,3,14134,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",01-06-2020 11:52:25,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,14.134,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,01-06-2020 11:52:25
0,84666313,A011350,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,10,4535,A010204,1,1,0,0,0,4094,2001,,False,"ShopOrderBO:0001,60840244",01-06-2020 11:45:58,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Ventil verschrauben,N,,Ventilmontage Gaszähler AP 4,S,,Ventilmontage,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.094,2.001,Monti2 Ve,A010204,A011350Ventil verschrauben,4535,01-06-2020 11:45:58
1,84666313,A011900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,30,3862,A0102,1,1,0,0,0,4,208257,"ResourceBO:0001,4536",False,"ShopOrderBO:0001,60840244",01-06-2020 11:46:04,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Messwerk einsetzen,N,,Station 4.01.01 Ventilm. Handauflagepl.,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.004,208.257,Monti2 Ve,A0102,A011900Messwerk einsetzen,3862,01-06-2020 11:46:04
2,84666313,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,8919,92258,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",01-06-2020 11:49:32,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.919,92.258,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,01-06-2020 11:49:32
3,84666313,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,4156,3926,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",01-06-2020 11:51:12,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.156,3.926,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,01-06-2020 11:51:12
4,84666313,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,7798,14124,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",01-06-2020 11:51:19,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,7.798,14.124,Monti2 Ve,A010206,A012300Falz auflegen,3631,01-06-2020 11:51:19
5,84666313,A012500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,70,3760,A010206,1,1,0,0,0,13575,18862,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60840244",01-06-2020 11:51:40,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler vorbördeln,N,,Station 3.11 Vorbördeln Nr. 2,O, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,13.575,18.862,Monti2 Ve,A010206,A012500Zähler vorbördeln,3760,01-06-2020 11:51:40
6,84666313,A012600,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,80,3864,A010206,1,1,0,0,0,9961,4020,"ResourceBO:0001,3760",False,"ShopOrderBO:0001,60840244",01-06-2020 11:52:11,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler fertigbördeln,N,,Station 3.11 Fertigbördeln Nr. 2,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,9.961,4.02,Monti2 Ve,A010206,A012600Zähler fertigbördeln,3864,01-06-2020 11:52:11
7,84666313,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,18497,33673,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",01-06-2020 11:52:24,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,18.497,33.673,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,01-06-2020 11:52:24
8,84666313,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,4,43989,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",01-06-2020 11:53:15,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.004,43.989,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,01-06-2020 11:53:15
9,84666313,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,44251,43863,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",01-06-2020 11:53:58,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,44.251,43.863,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,01-06-2020 11:53:58
10,84666313,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,4,14239,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",01-06-2020 11:55:25,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.004,14.239,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,01-06-2020 11:55:25
